lat,lon,day_of_year,sst,depth,temp
5.06273,90.08721,40,29.402463912963867,378.0400085449219,11.0
5.06273,90.08721,40,29.402463912963867,380.0,10.98900032043457
5.06273,90.08721,40,29.402463912963867,382.0,10.982000350952148
5.06273,90.08721,40,29.402463912963867,383.9599914550781,10.944000244140625
5.06273,90.08721,40,29.402463912963867,385.9599914550781,10.937000274658203
5.06273,90.08721,40,29.402463912963867,388.0,10.9350004196167
5.06273,90.08721,40,29.402463912963867,390.0,10.928000450134277
5.06273,90.08721,40,29.402463912963867,392.0400085449219,10.916999816894531
5.06273,90.08721,40,29.402463912963867,394.0400085449219,10.91100025177002
5.06273,90.08721,40,29.402463912963867,396.0799865722656,10.892999649047852
5.06273,90.08721,40,29.402463912963867,398.0,10.854000091552734
5.06273,90.08721,40,29.402463912963867,399.9599914550781,10.82699966430664
5.06273,90.08721,40,29.402463912963867,401.9599914550781,10.800000190734863
5.06273,90.08721,40,29.402463912963867,404.0,10.788000106811523
5.06273,90.08721,40,29.402463912963867,406.0,10.779999732971191
5.06273,90.08721,40,29.402463912963867,408.0,10.767000198364258
5.06273,90.08721,40,29.402463912963867,410.0,10.710000038146973
5.06273,90.08721,40,29.402463912963867,412.0,10.645999908447266
5.06273,90.08721,40,29.402463912963867,414.0400085449219,10.635000228881836
5.06273,90.08721,40,29.402463912963867,416.0,10.62600040435791
5.06273,90.08721,40,29.402463912963867,417.9200134277344,10.62600040435791
5.06273,90.08721,40,29.402463912963867,419.9599914550781,10.635000228881836
5.06273,90.08721,40,29.402463912963867,421.9599914550781,10.62600040435791
5.06273,90.08721,40,29.402463912963867,423.9599914550781,10.597999572753906
5.06273,90.08721,40,29.402463912963867,425.9599914550781,10.571999549865723
5.06273,90.08721,40,29.402463912963867,428.0,10.53499984741211
5.06273,90.08721,40,29.402463912963867,430.0,10.529000282287598
5.06273,90.08721,40,29.402463912963867,432.0400085449219,10.505000114440918
5.06273,90.08721,40,29.402463912963867,434.0400085449219,10.480999946594238
5.06273,90.08721,40,29.402463912963867,436.0799865722656,10.461999893188477
5.06273,90.08721,40,29.402463912963867,438.0799865722656,10.442999839782715
5.06273,90.08721,40,29.402463912963867,440.0,10.437999725341797
5.06273,90.08721,40,29.402463912963867,441.9200134277344,10.432000160217285
5.06273,90.08721,40,29.402463912963867,443.9599914550781,10.425000190734863
5.06273,90.08721,40,29.402463912963867,445.9599914550781,10.402000427246094
5.06273,90.08721,40,29.402463912963867,447.9599914550781,10.380999565124512
5.06273,90.08721,40,29.402463912963867,449.9599914550781,10.37399959564209
5.06273,90.08721,40,29.402463912963867,451.9599914550781,10.333999633789062
5.06273,90.08721,40,29.402463912963867,453.9599914550781,10.291999816894531
5.06273,90.08721,40,29.402463912963867,455.9599914550781,10.246999740600586
5.06273,90.08721,40,29.402463912963867,458.0,10.237000465393066
5.06273,90.08721,40,29.402463912963867,460.0,10.230999946594238
5.06273,90.08721,40,29.402463912963867,461.9599914550781,10.222999572753906
5.06273,90.08721,40,29.402463912963867,463.9599914550781,10.197999954223633
5.06273,90.08721,40,29.402463912963867,466.0,10.182000160217285
5.06273,90.08721,40,29.402463912963867,468.0799865722656,10.177000045776367
5.06273,90.08721,40,29.402463912963867,470.0799865722656,10.166999816894531
5.06273,90.08721,40,29.402463912963867,472.0400085449219,10.16100025177002
5.06273,90.08721,40,29.402463912963867,474.0400085449219,10.145999908447266
5.06273,90.08721,40,29.402463912963867,476.0400085449219,10.13700008392334
5.06273,90.08721,40,29.402463912963867,478.0,10.12600040435791
5.06273,90.08721,40,29.402463912963867,480.0,10.109000205993652
5.06273,90.08721,40,29.402463912963867,482.0,10.092000007629395
5.06273,90.08721,40,29.402463912963867,483.9599914550781,10.072999954223633
5.06273,90.08721,40,29.402463912963867,485.9599914550781,10.050000190734863
5.06273,90.08721,40,29.402463912963867,488.0,10.041000366210938
5.06273,90.08721,40,29.402463912963867,490.0799865722656,10.017999649047852
5.06273,90.08721,40,29.402463912963867,492.0400085449219,9.979000091552734
5.06273,90.08721,40,29.402463912963867,494.0400085449219,9.96399974822998
5.06273,90.08721,40,29.402463912963867,496.0,9.956000328063965
5.06273,90.08721,40,29.402463912963867,498.0,9.949999809265137
5.06273,90.08721,40,29.402463912963867,500.0400085449219,9.932000160217285
5.06273,90.08721,40,29.402463912963867,502.0799865722656,9.92199993133545
5.06273,90.08721,40,29.402463912963867,504.0400085449219,9.913999557495117
5.06273,90.08721,40,29.402463912963867,505.9599914550781,9.913999557495117
5.06273,90.08721,40,29.402463912963867,508.0,9.89799976348877
5.06273,90.08721,40,29.402463912963867,510.0400085449219,9.857999801635742
5.06273,90.08721,40,29.402463912963867,511.9599914550781,9.819000244140625
5.06273,90.08721,40,29.402463912963867,513.9600219726562,9.807999610900879
5.06273,90.08721,40,29.402463912963867,516.0,9.793999671936035
5.06273,90.08721,40,29.402463912963867,518.0800170898438,9.739999771118164
5.06273,90.08721,40,29.402463912963867,520.0399780273438,9.690999984741211
5.06273,90.08721,40,29.402463912963867,522.0,9.684000015258789
5.06273,90.08721,40,29.402463912963867,524.0,9.673999786376953
5.06273,90.08721,40,29.402463912963867,525.9600219726562,9.633999824523926
5.06273,90.08721,40,29.402463912963867,527.9600219726562,9.600000381469727
5.06273,90.08721,40,29.402463912963867,530.0,9.539999961853027
5.06273,90.08721,40,29.402463912963867,532.0,9.50100040435791
5.06273,90.08721,40,29.402463912963867,533.9600219726562,9.489999771118164
5.06273,90.08721,40,29.402463912963867,535.9600219726562,9.479000091552734
5.06273,90.08721,40,29.402463912963867,538.0,9.470999717712402
5.06273,90.08721,40,29.402463912963867,540.0800170898438,9.456000328063965
5.06273,90.08721,40,29.402463912963867,542.0,9.446999549865723
5.06273,90.08721,40,29.402463912963867,543.9199829101562,9.444000244140625
5.06273,90.08721,40,29.402463912963867,545.9199829101562,9.440999984741211
5.06273,90.08721,40,29.402463912963867,547.9600219726562,9.437999725341797
5.06273,90.08721,40,29.402463912963867,550.0399780273438,9.430000305175781
5.06273,90.08721,40,29.402463912963867,552.1199951171875,9.420999526977539
5.06273,90.08721,40,29.402463912963867,554.0399780273438,9.402999877929688
5.06273,90.08721,40,29.402463912963867,556.0,9.392999649047852
5.06273,90.08721,40,29.402463912963867,558.0,9.388999938964844
5.06273,90.08721,40,29.402463912963867,560.0,9.381999969482422
5.06273,90.08721,40,29.402463912963867,562.0,9.378000259399414
5.06273,90.08721,40,29.402463912963867,563.9600219726562,9.373000144958496
5.06273,90.08721,40,29.402463912963867,565.9199829101562,9.361000061035156
5.06273,90.08721,40,29.402463912963867,567.9199829101562,9.35099983215332
5.06273,90.08721,40,29.402463912963867,569.9199829101562,9.343999862670898
5.06273,90.08721,40,29.402463912963867,571.9199829101562,9.338000297546387
5.06273,90.08721,40,29.402463912963867,573.9600219726562,9.331999778747559
5.06273,90.08721,40,29.402463912963867,575.9600219726562,9.326000213623047
5.06273,90.08721,40,29.402463912963867,578.0,9.319999694824219
5.06273,90.08721,40,29.402463912963867,580.0,9.319000244140625
5.06273,90.08721,40,29.402463912963867,581.9600219726562,9.312999725341797
5.06273,90.08721,40,29.402463912963867,584.0,9.307999610900879
5.06273,90.08721,40,29.402463912963867,586.0399780273438,9.270999908447266
5.06273,90.08721,40,29.402463912963867,588.0,9.210000038146973
5.06273,90.08721,40,29.402463912963867,589.9600219726562,9.177000045776367
5.06273,90.08721,40,29.402463912963867,591.9600219726562,9.14900016784668
5.06273,90.08721,40,29.402463912963867,593.9600219726562,9.11299991607666
5.06273,90.08721,40,29.402463912963867,596.0,9.102999687194824
5.06273,90.08721,40,29.402463912963867,598.0399780273438,9.095000267028809
5.06273,90.08721,40,29.402463912963867,600.0,9.092000007629395
5.06273,90.08721,40,29.402463912963867,602.0,9.09000015258789
5.06273,90.08721,40,29.402463912963867,604.0399780273438,9.086999893188477
5.06273,90.08721,40,29.402463912963867,606.0,9.083000183105469
5.06273,90.08721,40,29.402463912963867,608.0,9.07699966430664
5.06273,90.08721,40,29.402463912963867,610.0,9.059000015258789
5.06273,90.08721,40,29.402463912963867,611.9600219726562,9.031999588012695
5.06273,90.08721,40,29.402463912963867,613.9600219726562,9.008000373840332
5.06273,90.08721,40,29.402463912963867,616.0,8.991000175476074
5.06273,90.08721,40,29.402463912963867,618.0399780273438,8.977999687194824
5.06273,90.08721,40,29.402463912963867,620.0,8.928999900817871
5.06273,90.08721,40,29.402463912963867,622.0,8.859000205993652
5.06273,90.08721,40,29.402463912963867,623.9600219726562,8.812000274658203
5.06273,90.08721,40,29.402463912963867,625.9600219726562,8.793000221252441
5.06273,90.08721,40,29.402463912963867,627.9600219726562,8.779000282287598
5.06273,90.08721,40,29.402463912963867,629.9600219726562,8.767000198364258
5.06273,90.08721,40,29.402463912963867,632.0,8.753999710083008
5.06273,90.08721,40,29.402463912963867,634.0399780273438,8.744999885559082
5.06273,90.08721,40,29.402463912963867,636.0,8.729999542236328
5.06273,90.08721,40,29.402463912963867,638.0,8.697999954223633
5.06273,90.08721,40,29.402463912963867,639.9600219726562,8.682999610900879
5.06273,90.08721,40,29.402463912963867,641.9600219726562,8.670000076293945
5.06273,90.08721,40,29.402463912963867,643.9600219726562,8.652999877929688
5.06273,90.08721,40,29.402463912963867,646.0,8.640000343322754
5.06273,90.08721,40,29.402463912963867,648.0,8.631999969482422
5.06273,90.08721,40,29.402463912963867,649.9600219726562,8.619999885559082
5.06273,90.08721,40,29.402463912963867,652.0,8.61400032043457
5.06273,90.08721,40,29.402463912963867,654.0399780273438,8.611000061035156
5.06273,90.08721,40,29.402463912963867,656.0800170898438,8.602999687194824
